"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.121073873E2,1.477490082E2,4.895172119E0,5.209075928E1
8.121173463E2,1.476321259E2,4.872100830E0,5.199450684E1
8.121273043E2,1.477359772E2,5.059997559E0,5.369561768E1
8.121372633E2,1.478089905E2,4.708587646E0,5.271246338E1
8.121472223E2,1.479107056E2,4.742141724E0,5.332000732E1
8.121571813E2,1.479843750E2,4.660888672E0,5.227764893E1
8.121671393E2,1.479927216E2,4.539688110E0,5.197985840E1
8.121770983E2,1.482789001E2,4.739273071E0,5.388214111E1
8.121870573E2,1.481602936E2,4.493957520E0,5.230877686E1
8.121970163E2,1.482177277E2,4.612075806E0,5.333099365E1
8.122069743E2,1.482002258E2,4.552154541E0,5.265216064E1
8.122169333E2,1.482347260E2,4.562835693E0,5.249468994E1
8.122268923E2,1.483032532E2,4.828643799E0,5.440869141E1
8.122368513E2,1.482958679E2,4.447235107E0,5.265240479E1
8.122468093E2,1.483934631E2,4.657516479E0,5.400598145E1
8.122567683E2,1.485491943E2,4.260726929E0,5.250421143E1
8.122667273E2,1.486546631E2,4.395843506E0,5.228930664E1
8.122766863E2,1.486694794E2,4.600906372E0,5.383648682E1
8.122866443E2,1.488609772E2,4.356567383E0,5.277008057E1
8.122966033E2,1.488774414E2,4.310226440E0,5.354168701E1
8.123065623E2,1.488045654E2,4.126251221E0,5.245404053E1
8.123165213E2,1.488558960E2,4.016540527E0,5.210864258E1
8.123264793E2,1.489374237E2,4.459274292E0,5.408184814E1
8.123364383E2,1.488420715E2,4.339859009E0,5.302319336E1
8.123463973E2,1.488682098E2,4.385665894E0,5.383453369E1
8.123563563E2,1.490763550E2,4.296844482E0,5.283325195E1
8.123663143E2,1.491078033E2,4.248611450E0,5.283056641E1
8.123762733E2,1.490257263E2,4.504699707E0,5.490148926E1
8.123862323E2,1.490079041E2,4.210006714E0,5.331317139E1
8.123961913E2,1.489951172E2,4.099182129E0,5.361132812E1
8.124061493E2,1.489672241E2,4.058197021E0,5.316351318E1
8.124161083E2,1.488217316E2,3.904556274E0,5.261944580E1
8.124260673E2,1.489081726E2,4.269958496E0,5.472039795E1
8.124360263E2,1.488780823E2,4.046020508E0,5.309490967E1
8.124459843E2,1.488656616E2,3.965103149E0,5.355291748E1
8.124559433E2,1.489262238E2,3.816024780E0,5.319555664E1
8.124659023E2,1.489231873E2,3.686904907E0,5.286090088E1
8.124758613E2,1.489184723E2,3.980606079E0,5.496984863E1
8.124858193E2,1.488398438E2,3.794448853E0,5.371612549E1
8.124957783E2,1.487450256E2,3.817718506E0,5.415209961E1
8.125057373E2,1.489264526E2,4.268203735E0,5.308978271E1
8.125156963E2,1.487423248E2,4.181121826E0,5.319256592E1
8.125256543E2,1.487499695E2,4.340209961E0,5.530206299E1
8.125356133E2,1.485539398E2,3.930435181E0,5.357714844E1
8.125455723E2,1.486690216E2,3.795578003E0,5.352947998E1
8.125555313E2,1.483799133E2,3.673782349E0,5.345227051E1
8.125654893E2,1.483066711E2,3.357177734E0,5.340838623E1
8.125754487E2,1.483066711E2,3.357177734E0,5.340838623E1
8.125854077E2,1.484237061E2,3.519775391E0,5.504223633E1
8.125953667E2,1.481825867E2,3.145538330E0,5.384582520E1
8.126053257E2,1.480685577E2,2.995452881E0,5.435565186E1
8.126152837E2,1.479893799E2,2.908676147E0,5.388006592E1
8.126252427E2,1.478370972E2,2.734695435E0,5.346575928E1
8.126352017E2,1.479264069E2,2.774719238E0,5.516540527E1
8.126451607E2,1.477746124E2,2.417053223E0,5.403527832E1
8.126551187E2,1.477332916E2,2.125396729E0,5.415216064E1
8.126650777E2,1.477353821E2,2.064849854E0,5.445996094E1
8.126750367E2,1.476844635E2,1.834197998E0,5.400189209E1
8.126849957E2,1.475081177E2,1.829833984E0,5.604327393E1
8.126949537E2,1.472111664E2,1.329360962E0,5.462237549E1
8.127049127E2,1.471735992E2,1.053146362E0,5.478399658E1
8.127148717E2,1.470851135E2,9.981842041E-1,5.545214844E1
8.127248307E2,1.471254883E2,6.448364258E-1,5.466406250E1
8.127347887E2,1.470862579E2,6.381530762E-1,5.644897461E1
8.127447477E2,1.468817902E2,-6.959533691E-2,5.502166748E1
8.127547067E2,1.469943695E2,-6.846313477E-1,5.494927979E1
8.127646657E2,1.468584137E2,-7.679138184E-1,5.611248779E1
8.127746237E2,1.468584595E2,-1.221939087E0,5.502252197E1
8.127845827E2,1.468618164E2,-9.688415527E-1,5.680145264E1
8.127945417E2,1.467408295E2,-1.550964355E0,5.512408447E1
8.128045007E2,1.466757965E2,-1.891113281E0,5.534753418E1
8.128144587E2,1.465590668E2,-1.801071167E0,5.683154297E1
8.128244177E2,1.465329895E2,-2.368682861E0,5.561364746E1
8.128343767E2,1.464796600E2,-2.403900146E0,5.702343750E1
8.128443357E2,1.463508759E2,-2.738327026E0,5.603430176E1
8.128542937E2,1.463748627E2,-3.006057739E0,5.649176025E1
8.128642527E2,1.463456726E2,-3.086029053E0,5.773828125E1
8.128742117E2,1.460876770E2,-3.552017212E0,5.660321045E1
8.128841707E2,1.460009308E2,-3.519485474E0,5.810070801E1
8.128941287E2,1.462234039E2,-3.909393311E0,5.702410889E1
8.129040877E2,1.568565979E2,-5.139434814E0,6.041290283E1
8.129140467E2,1.567902527E2,-5.185409546E0,6.186779785E1
8.129240057E2,1.567212830E2,-5.750152588E0,6.022277832E1
8.129339637E2,1.567629089E2,-5.821777344E0,6.210235596E1
8.129439227E2,1.566953430E2,-6.236251831E0,6.069323730E1
8.129538817E2,1.566168823E2,-6.729446411E0,6.105334473E1
8.129638407E2,1.567108765E2,-6.866516113E0,6.238232422E1
8.129737987E2,1.567149658E2,-7.433609009E0,6.078240967E1
8.129837577E2,1.565646362E2,-7.478286743E0,6.201135254E1
8.129937167E2,1.565844421E2,-7.958175659E0,6.090466309E1
8.130036757E2,1.568230896E2,-8.172714233E0,6.121569824E1
8.130136347E2,1.567782440E2,-8.083816528E0,6.269445801E1
8.130235927E2,1.566636505E2,-8.556655884E0,6.139770508E1
8.130335517E2,1.564996643E2,-8.678070068E0,6.268652344E1
8.130435107E2,1.565132446E2,-9.045608521E0,6.155114746E1
8.130534697E2,1.566307983E2,-9.432662964E0,6.179364014E1
8.130634277E2,1.565003967E2,-9.378372192E0,6.352667236E1
8.130733867E2,1.563497925E2,-9.953994751E0,6.197613525E1
8.130833457E2,1.564985352E2,-9.932189941E0,6.326489258E1
8.130933047E2,1.566339874E2,-1.047546387E1,6.189520264E1
8.131032627E2,1.564998779E2,-1.083660889E1,6.204565430E1
8.131132217E2,1.564985046E2,-1.074526978E1,6.362567139E1
8.131231807E2,1.563564606E2,-1.121080017E1,6.207324219E1
8.131331397E2,1.564025421E2,-1.142005920E1,6.376257324E1
8.131430977E2,1.564176941E2,-1.185174561E1,6.249389648E1
8.131530567E2,1.564172363E2,-1.217640686E1,6.242425537E1
8.131630157E2,1.564735107E2,-1.204940796E1,6.396063232E1
8.131729747E2,1.564065247E2,-1.238279724E1,6.286730957E1
8.131829327E2,1.565103760E2,-1.244027710E1,6.437780762E1
8.131928917E2,1.562616272E2,-1.288885498E1,6.310784912E1
8.132028507E2,1.562422791E2,-1.310421753E1,6.317028809E1
8.132128097E2,1.563013611E2,-1.304971313E1,6.502313232E1
8.132227677E2,1.564299164E2,-1.353353882E1,6.366320801E1
8.132327267E2,1.563372498E2,-1.348365784E1,6.515307617E1
8.132426857E2,1.564148254E2,-1.407090759E1,6.344061279E1
8.132526447E2,1.562271423E2,-1.438113403E1,6.346954346E1
8.132626027E2,1.563437805E2,-1.443159485E1,6.515252686E1
8.132725617E2,1.562582245E2,-1.480839539E1,6.409979248E1
8.132825207E2,1.563840790E2,-1.463725281E1,6.595837402E1
8.132924797E2,1.564536743E2,-1.525685120E1,6.439715576E1
8.133024377E2,1.564327545E2,-1.570230103E1,6.384375000E1
8.133123967E2,1.688653412E2,-1.528796387E1,6.676501465E1
8.133223557E2,1.686276093E2,-1.574641418E1,6.524719238E1
8.133323147E2,1.689927216E2,-1.570318604E1,6.694238281E1
8.133422737E2,1.687667389E2,-1.621037292E1,6.557897949E1
8.133522317E2,1.688460999E2,-1.656552124E1,6.545568848E1
8.133621907E2,1.689934692E2,-1.651292419E1,6.710162354E1
8.133721497E2,1.689371796E2,-1.687634277E1,6.592431641E1
8.133821087E2,1.691200256E2,-1.685099792E1,6.733068848E1
8.133920667E2,1.690290985E2,-1.723011780E1,6.617596436E1
8.134020257E2,1.691949310E2,-1.734777832E1,6.621948242E1
8.134119847E2,1.693394623E2,-1.734634399E1,6.822692871E1
8.134219437E2,1.693498230E2,-1.784881592E1,6.670190430E1
8.134319017E2,1.693916168E2,-1.781809998E1,6.778900146E1
8.134418607E2,1.693141632E2,-1.823440552E1,6.685467529E1
8.134518197E2,1.693949432E2,-1.842396545E1,6.684948730E1
8.134617787E2,1.696730652E2,-1.811621094E1,6.913195801E1
8.134717367E2,1.694607849E2,-1.871195984E1,6.769683838E1
8.134816957E2,1.696666565E2,-1.888793945E1,6.887957764E1
8.134916547E2,1.698175354E2,-1.917387390E1,6.791723633E1
8.135016137E2,1.699950256E2,-1.940792847E1,6.777117920E1
8.135115717E2,1.702376404E2,-1.921766663E1,7.021252441E1
8.135215307E2,1.702244415E2,-1.963453674E1,6.854467773E1
8.135314897E2,1.705223694E2,-1.983012390E1,7.010687256E1
8.135414487E2,1.706775208E2,-2.029318237E1,6.925964355E1
8.135514067E2,1.707471313E2,-2.060047913E1,6.913470459E1
8.135613657E2,1.713393402E2,-2.039762878E1,7.139874268E1
8.135713247E2,1.713478394E2,-2.094010925E1,7.013836670E1
8.135812832E2,1.716191864E2,-2.104545593E1,7.193731689E1
8.135912412E2,1.715738525E2,-2.162695312E1,7.039184570E1
8.136012002E2,1.717196198E2,-2.196693420E1,7.026446533E1
8.136111592E2,1.720972900E2,-2.186006165E1,7.250885010E1
8.136211182E2,1.721864471E2,-2.234490967E1,7.097930908E1
8.136310772E2,1.726905823E2,-2.242539978E1,7.234606934E1
8.136410352E2,1.728905487E2,-2.281864929E1,7.133703613E1
8.136509942E2,1.732115936E2,-2.331040955E1,7.135601807E1
8.136609532E2,1.736565247E2,-2.305606079E1,7.364672852E1
8.136709122E2,1.737902832E2,-2.359265137E1,7.224334717E1
8.136808702E2,1.742803955E2,-2.353346252E1,7.393011475E1
8.136908292E2,1.747086792E2,-2.391857910E1,7.308569336E1
8.137007882E2,1.748458710E2,-2.432704163E1,7.302886963E1
8.137107472E2,1.911570435E2,-1.737066650E1,7.569250488E1
8.137207052E2,1.915570984E2,-1.766447449E1,7.430462646E1
8.137306642E2,1.918638153E2,-1.797225952E1,7.491479492E1
8.137406232E2,1.921481934E2,-1.816017151E1,7.465838623E1
8.137505822E2,1.925758362E2,-1.853251648E1,7.480505371E1
8.137605402E2,1.930822449E2,-1.839698792E1,7.711468506E1
8.137704992E2,1.935987549E2,-1.870330811E1,7.588049316E1
8.137804582E2,1.941669006E2,-1.895722961E1,7.642504883E1
8.137904172E2,1.945769653E2,-1.908801270E1,7.663562012E1
8.138003752E2,1.951347656E2,-1.937124634E1,7.662701416E1
8.138103342E2,1.957293701E2,-1.921943665E1,7.893511963E1
8.138202932E2,1.963140106E2,-1.959732056E1,7.804321289E1
8.138302522E2,1.970694427E2,-1.969775391E1,7.833386230E1
8.138402102E2,1.975416870E2,-1.977262878E1,7.942443848E1
8.138501692E2,1.982177582E2,-1.996296692E1,7.935760498E1
8.138601282E2,1.989060059E2,-2.000125122E1,8.116448975E1
8.138700872E2,1.997340698E2,-2.039140320E1,7.992218018E1
8.138800462E2,2.004323273E2,-2.054278564E1,8.051800537E1
8.138900042E2,2.011893463E2,-2.052178955E1,8.136334229E1
8.138999632E2,2.019598083E2,-2.054905701E1,8.111627197E1
8.139099222E2,2.027333221E2,-2.035751343E1,8.321942139E1
8.139198812E2,2.033686371E2,-2.064561462E1,8.238293457E1
8.139298392E2,2.041432190E2,-2.062974548E1,8.309814453E1
8.139397982E2,2.048169708E2,-2.035993958E1,8.440777588E1
8.139497572E2,2.057299500E2,-2.029873657E1,8.388708496E1
8.139597162E2,2.066163330E2,-1.998574829E1,8.653228760E1
8.139696742E2,2.073359985E2,-2.019508362E1,8.551123047E1
8.139796332E2,2.080971375E2,-2.007867432E1,8.619152832E1
8.139895922E2,2.080971375E2,-2.007867432E1,8.619152832E1
8.139995512E2,2.087116394E2,-1.960804749E1,8.806323242E1
8.140095092E2,2.092828979E2,-1.959829712E1,8.744482422E1
8.140194682E2,2.100389099E2,-1.920300293E1,8.987792969E1
8.140294272E2,2.108466034E2,-1.911820984E1,8.889739990E1
8.140393862E2,2.114256134E2,-1.879397583E1,8.974877930E1
8.140493442E2,2.118332672E2,-1.800959778E1,9.182885742E1
8.140593032E2,2.123971405E2,-1.779600525E1,9.124774170E1
8.140692622E2,2.129416809E2,-1.699110413E1,9.365423584E1
8.140792212E2,2.135171356E2,-1.665620422E1,9.291748047E1
8.140891792E2,2.139380035E2,-1.622964478E1,9.345483398E1
8.140991382E2,2.142643433E2,-1.536840820E1,9.578857422E1
8.141090972E2,2.249501343E2,1.380386353E0,8.601220703E1
8.141190562E2,2.250748138E2,2.396255493E0,8.846142578E1
8.141290152E2,2.251824646E2,2.887176514E0,8.767645264E1
8.141389732E2,2.250956879E2,3.479812622E0,8.826666260E1
8.141489322E2,2.251578979E2,4.601486206E0,9.085632324E1
8.141588912E2,2.250981445E2,4.963104248E0,8.951916504E1
8.141688502E2,2.250342712E2,5.975067139E0,9.171881104E1
8.141788082E2,2.246972656E2,6.579757690E0,9.109368896E1
8.141887672E2,2.245629120E2,7.049697876E0,9.190899658E1
8.141987262E2,2.242250366E2,7.814361572E0,9.440234375E1
8.142086852E2,2.240054626E2,8.194213867E0,9.354864502E1
8.142186432E2,2.236586151E2,9.213119507E0,9.581152344E1
8.142286022E2,2.233833313E2,9.769729614E0,9.471466064E1
8.142385612E2,2.228399200E2,1.019580078E1,9.540393066E1
8.142485202E2,2.224128265E2,1.108699036E1,9.769036865E1
8.142584782E2,2.220705109E2,1.140438843E1,9.666754150E1
8.142684372E2,2.216013336E2,1.218490601E1,9.903930664E1
8.142783962E2,2.210687561E2,1.264918518E1,9.820080566E1
8.142883552E2,2.204448853E2,1.323130798E1,9.871667480E1
8.142983132E2,2.198886108E2,1.416172791E1,1.010305786E2
8.143082722E2,2.191514587E2,1.438275146E1,9.991210938E1
8.143182312E2,2.185392609E2,1.507005310E1,1.020126343E2
8.143281902E2,2.177912598E2,1.528761292E1,1.006154175E2
8.143381482E2,2.171961060E2,1.586405945E1,1.009523926E2
8.143481072E2,2.167315063E2,1.651289368E1,1.026156616E2
8.143580662E2,2.160338593E2,1.670648193E1,1.016162109E2
8.143680252E2,2.154538269E2,1.742955017E1,1.040279541E2
8.143779842E2,2.149626923E2,1.744807434E1,1.027717285E2
8.143879422E2,2.143761292E2,1.779159546E1,1.030562134E2
8.143979012E2,2.138407135E2,1.861624146E1,1.054784546E2
8.144078602E2,2.131823425E2,1.864093018E1,1.038661499E2
8.144178192E2,2.126849060E2,1.903099060E1,1.055009155E2
8.144277772E2,2.121947937E2,1.905253601E1,1.040421143E2
8.144377362E2,2.116025696E2,1.923002625E1,1.042759399E2
8.144476952E2,2.109524536E2,1.980374146E1,1.058834229E2
8.144576542E2,2.106197052E2,1.989097595E1,1.046736450E2
8.144676122E2,2.099861450E2,2.025947571E1,1.061369019E2
8.144775712E2,2.095805359E2,2.030531311E1,1.051759644E2
8.144875302E2,2.088952637E2,2.055058289E1,1.054018555E2
8.144974892E2,2.085740356E2,2.114561462E1,1.076149902E2
8.145074472E2,1.189551086E2,7.606445312E0,1.532423096E2
8.145174062E2,1.185600739E2,7.898941040E0,1.547398071E2
8.145273652E2,1.183291168E2,7.771255493E0,1.536754761E2
8.145373242E2,1.177856293E2,7.897720337E0,1.536385498E2
8.145472822E2,1.174877548E2,8.220611572E0,1.553489380E2
8.145572412E2,1.169844894E2,8.289627075E0,1.543557739E2
8.145672002E2,1.165925980E2,8.687683105E0,1.554351196E2
8.145771592E2,1.162607803E2,8.579925537E0,1.542642822E2
8.145871172E2,1.157634430E2,8.634582520E0,1.541331787E2
8.145970762E2,1.154796295E2,8.998641968E0,1.560407104E2
8.146070352E2,1.151178436E2,8.902206421E0,1.544506226E2
8.146169942E2,1.146492157E2,9.287368774E0,1.560516357E2
8.146269532E2,1.142358475E2,9.317245483E0,1.548021240E2
8.146369112E2,1.137514648E2,9.353454590E0,1.545185547E2
8.146468702E2,1.134980392E2,9.734069824E0,1.564453735E2
8.146568292E2,1.131903229E2,9.650970459E0,1.553204346E2
8.146667882E2,1.127929916E2,9.932785034E0,1.565834961E2
8.146767462E2,1.124865570E2,9.908432007E0,1.552121582E2
8.146867052E2,1.122606201E2,9.817230225E0,1.549731445E2
8.146966642E2,1.117948685E2,1.005963135E1,1.569346313E2
8.147066232E2,1.115227509E2,9.671051025E0,1.550112915E2
8.147165812E2,1.110793457E2,9.804000854E0,1.560788574E2
8.147265402E2,1.107986526E2,9.708465576E0,1.550415649E2
8.147364992E2,1.104475555E2,9.748992920E0,1.546301880E2
8.147464582E2,1.103213120E2,9.783843994E0,1.560604248E2
8.147564162E2,1.099514465E2,9.409286499E0,1.546163940E2
8.147663752E2,1.096883240E2,9.549163818E0,1.554854736E2
8.147763342E2,1.093515015E2,9.429092407E0,1.542333374E2
8.147862932E2,1.090521698E2,9.405288696E0,1.540029907E2
8.147962522E2,1.088797226E2,9.636535645E0,1.555795898E2
8.148062102E2,1.084506836E2,9.484634399E0,1.541583862E2
8.148161692E2,1.081641159E2,9.584426880E0,1.547237549E2
8.148261282E2,1.080116730E2,9.616546631E0,1.536755981E2
8.148360872E2,1.076911316E2,9.660308838E0,1.535334473E2
8.148460452E2,1.075397263E2,1.014013672E1,1.553698730E2
8.148560042E2,1.072682037E2,9.864761353E0,1.536148682E2
8.148659632E2,1.070825577E2,9.831375122E0,1.539751587E2
8.148759222E2,1.067744598E2,9.976760864E0,1.528624878E2
8.148858802E2,1.066153717E2,1.006266785E1,1.528128662E2
8.148958392E2,1.063889160E2,1.040483093E1,1.543458862E2
8.149057982E2,1.061716156E2,1.021838379E1,1.530754395E2
8.149157572E2,8.056642151E1,-5.706080627E1,2.024105835E2
8.149257152E2,8.031607056E1,-5.729283142E1,2.013583984E2
8.149356742E2,8.008932495E1,-5.713832092E1,2.010707397E2
8.149456332E2,7.988632202E1,-5.651350403E1,2.030346069E2
8.149555922E2,7.966970825E1,-5.671275330E1,2.015440674E2
8.149655502E2,7.966555786E1,-5.673387146E1,2.014536133E2
8.149755092E2,7.930692291E1,-5.675904846E1,2.008317871E2
8.149854682E2,7.911402893E1,-5.666171265E1,2.008706055E2
8.149954272E2,7.891720581E1,-5.608908081E1,2.026124268E2
8.150053852E2,7.861178589E1,-5.603190613E1,2.011394043E2
8.150153442E2,7.847576904E1,-5.618536377E1,2.009902954E2
8.150253032E2,7.837612915E1,-5.599525452E1,2.009473877E2
8.150352622E2,7.800088501E1,-5.579380798E1,2.005213623E2
8.150452212E2,7.770141602E1,-5.536128235E1,2.018665771E2
8.150551792E2,7.745327759E1,-5.535324097E1,2.006762085E2
8.150651382E2,7.723383331E1,-5.518116760E1,2.009448242E2
8.150750972E2,7.695912170E1,-5.507762146E1,2.013159790E2
8.150850562E2,7.674603271E1,-5.512132263E1,2.006359863E2
8.150950142E2,7.658293152E1,-5.477697754E1,2.022133789E2
8.151049732E2,7.619607544E1,-5.498698425E1,2.004990234E2
8.151149322E2,7.595615387E1,-5.482684326E1,2.006348267E2
8.151248912E2,7.573137665E1,-5.454722595E1,2.011902466E2
8.151348492E2,7.567751312E1,-5.466819763E1,2.002242432E2
8.151448082E2,7.522457123E1,-5.428800964E1,2.015456543E2
8.151547672E2,7.481677246E1,-5.443093872E1,2.003477173E2
8.151647262E2,7.443811035E1,-5.427061462E1,2.004606323E2
8.151746842E2,7.416575623E1,-5.379093933E1,2.012709351E2
8.151846432E2,7.387624359E1,-5.386427307E1,1.999956665E2
8.151946022E2,7.353018951E1,-5.333404541E1,2.016925049E2
8.152045612E2,7.317028809E1,-5.356892395E1,1.999763184E2
8.152145192E2,7.293606567E1,-5.345733643E1,1.999263916E2
8.152244782E2,7.248271179E1,-5.295094299E1,2.013012695E2
8.152344372E2,7.197950745E1,-5.296223450E1,2.000325928E2
8.152443962E2,7.189081573E1,-5.262689209E1,2.012191772E2
8.152543552E2,7.140032196E1,-5.276304626E1,1.995183105E2
8.152643132E2,7.099443817E1,-5.280593872E1,1.998071289E2
8.152742722E2,7.066160583E1,-5.226489258E1,2.010515747E2
8.152842312E2,7.011537170E1,-5.222355652E1,1.996230469E2
8.152941902E2,6.978485107E1,-5.203889465E1,2.008356323E2
8.153041482E2,6.923701477E1,-5.206257629E1,1.992106323E2
8.153141072E2,1.878368378E1,-1.038646545E2,2.367930908E2
8.153240662E2,1.845225143E1,-1.033083038E2,2.380957642E2
8.153340252E2,1.792996216E1,-1.033665771E2,2.365081177E2
8.153439832E2,1.731826782E1,-1.029922943E2,2.379611816E2
8.153539422E2,1.673443222E1,-1.029739075E2,2.362235107E2
8.153639012E2,1.616868591E1,-1.029282990E2,2.360808716E2
8.153738602E2,1.563035965E1,-1.024229279E2,2.375496216E2
8.153838182E2,1.511676407E1,-1.023785706E2,2.356904297E2
8.153937772E2,1.511676407E1,-1.023785706E2,2.356904297E2
8.154037362E2,1.454674530E1,-1.018579865E2,2.370421143E2
8.154136952E2,1.396607971E1,-1.019074097E2,2.356775513E2
8.154236532E2,1.330691147E1,-1.019934235E2,2.353131104E2
8.154336122E2,1.235696793E1,-1.016265869E2,2.365057373E2
8.154435712E2,1.177352142E1,-1.015237732E2,2.352168579E2
8.154535302E2,1.108528900E1,-1.011139069E2,2.361159668E2
8.154634882E2,1.029367065E1,-1.011053314E2,2.344241333E2
8.154734472E2,9.513019562E0,-1.010850525E2,2.341953735E2
8.154834062E2,8.793918610E0,-1.006463318E2,2.357586060E2
8.154933652E2,7.993419647E0,-1.006784363E2,2.338559570E2
8.155033242E2,7.073001862E0,-1.003950500E2,2.350023804E2
8.155132822E2,6.238105774E0,-1.005192261E2,2.332536621E2
8.155232412E2,5.301109314E0,-1.004840088E2,2.332753906E2
8.155332002E2,4.478557587E0,-1.002046967E2,2.339755249E2
8.155431592E2,3.348072052E0,-1.003343353E2,2.322593994E2
8.155531172E2,2.489086151E0,-1.000231171E2,2.336843872E2
8.155630762E2,1.531261444E0,-1.002923737E2,2.314237061E2
8.155730352E2,3.701477051E-1,-1.003616791E2,2.310140991E2
8.155829944E2,-6.754341125E-1,-1.002057190E2,2.321271973E2
8.155929524E2,-1.697174072E0,-1.006357727E2,2.300249023E2
8.156029114E2,-2.608177185E0,-1.006170044E2,2.309087524E2
8.156128704E2,-3.921958923E0,-1.008756866E2,2.291480713E2
8.156228294E2,-4.982849121E0,-1.010920410E2,2.289255981E2
8.156327874E2,-5.976516724E0,-1.010617676E2,2.298774414E2
8.156427464E2,-7.064140320E0,-1.016480255E2,2.277109985E2
8.156527054E2,-8.145492554E0,-1.018728180E2,2.288069458E2
8.156626644E2,-9.241432190E0,-1.024853516E2,2.268297119E2
8.156726234E2,-1.019771576E1,-1.028650818E2,2.258770142E2
8.156825814E2,-1.125382996E1,-1.030146484E2,2.267880859E2
8.156925404E2,-1.230249023E1,-1.038168793E2,2.247152710E2
8.157024994E2,-1.339695740E1,-1.042816772E2,2.253591309E2
8.157124584E2,-1.303063583E1,-2.240904846E2,2.296511841E2
8.157224164E2,-1.385715866E1,-2.246958466E2,2.290293579E2
8.157323754E2,-1.447453690E1,-2.251576843E2,2.296527710E2
8.157423344E2,-1.520795822E1,-2.261374969E2,2.275406494E2
8.157522934E2,-1.582831192E1,-2.267547913E2,2.281957397E2
8.157622514E2,-1.649672318E1,-2.279682770E2,2.258944702E2
8.157722104E2,-1.680926132E1,-2.289064941E2,2.249120483E2
8.157821694E2,-1.694599533E1,-2.295474243E2,2.256881714E2
8.157921284E2,-1.693337631E1,-2.307991028E2,2.232393799E2
8.158020864E2,-1.698999405E1,-2.315579987E2,2.239348755E2
8.158120454E2,-1.697504807E1,-2.328267975E2,2.215064697E2
8.158220044E2,-1.701574326E1,-2.337692871E2,2.203593140E2
8.158319634E2,-1.682152939E1,-2.345189972E2,2.210539551E2
8.158419214E2,-1.636874771E1,-2.356619873E2,2.186633301E2
8.158518804E2,-1.573759842E1,-2.364342651E2,2.191666870E2
8.158618394E2,-1.531271744E1,-2.376966400E2,2.169503784E2
8.158717984E2,-1.470389175E1,-2.387221832E2,2.156930542E2
8.158817574E2,-1.392959213E1,-2.392936707E2,2.168302002E2
8.158917154E2,-1.340561295E1,-2.403611298E2,2.147111816E2
8.159016744E2,-1.252188492E1,-2.410623627E2,2.148515015E2
8.159116334E2,-1.171352768E1,-2.418045197E2,2.132495117E2
8.159215924E2,-1.095457077E1,-2.426025391E2,2.123567505E2
8.159315504E2,-9.978725433E0,-2.430554047E2,2.134482422E2
8.159415094E2,-9.164928436E0,-2.437938843E2,2.116818848E2
8.159514684E2,-8.245082855E0,-2.441720886E2,2.121135254E2
8.159614274E2,-7.401462555E0,-2.449006653E2,2.103472900E2
8.159713854E2,-6.636768341E0,-2.455187836E2,2.095267334E2
8.159813444E2,-5.720127106E0,-2.455693512E2,2.109638672E2
8.159913034E2,-4.840885162E0,-2.462296143E2,2.093187256E2
8.160012624E2,-3.794094086E0,-2.463044434E2,2.102315063E2
8.160112204E2,-2.897159576E0,-2.468300629E2,2.085362549E2
8.160211794E2,-1.991214752E0,-2.473374329E2,2.075211792E2
8.160311384E2,-1.048198700E0,-2.472621613E2,2.092958374E2
8.160410974E2,-3.144149780E-1,-2.477779236E2,2.078989258E2
8.160510564E2,5.889778137E-1,-2.478835297E2,2.086251221E2
8.160610144E2,1.425403595E0,-2.483821259E2,2.069724121E2
8.160709734E2,2.340751648E0,-2.485726776E2,2.061658325E2
8.160809324E2,3.093929291E0,-2.485229034E2,2.079133301E2
8.160908914E2,4.025081635E0,-2.490258789E2,2.062098999E2
8.161008494E2,4.858379364E0,-2.490285187E2,2.066069336E2
8.161108084E2,5.456809998E0,-2.492924347E2,2.054799194E2
8.161207674E2,4.468281174E1,-1.380242310E2,1.170884399E2
8.161307264E2,4.545392990E1,-1.377716827E2,1.187952881E2
8.161406844E2,4.598978806E1,-1.380403748E2,1.171984863E2
8.161506434E2,4.665088654E1,-1.382425537E2,1.173095093E2
8.161606024E2,4.731400681E1,-1.383890533E2,1.164132080E2
8.161705614E2,4.794011688E1,-1.384544678E2,1.164133911E2
8.161805194E2,4.866468048E1,-1.381680145E2,1.185526733E2
8.161904784E2,4.918162537E1,-1.385873413E2,1.167453613E2
8.162004374E2,4.977544403E1,-1.387928619E2,1.165386353E2
8.162103964E2,5.023346329E1,-1.387285461E2,1.161904907E2
8.162203544E2,5.067917252E1,-1.387063446E2,1.160590210E2
8.162303134E2,5.128598785E1,-1.384842834E2,1.179504395E2
8.162402724E2,5.181843185E1,-1.388994293E2,1.162554321E2
8.162502314E2,5.232483673E1,-1.387795410E2,1.165446777E2
8.162601904E2,5.286603546E1,-1.389626465E2,1.160199585E2
8.162701484E2,5.314133072E1,-1.390701752E2,1.158236694E2
8.162801074E2,5.358445358E1,-1.386677399E2,1.175137939E2
8.162900664E2,5.400960159E1,-1.390122223E2,1.159041138E2
8.163000254E2,5.445018005E1,-1.392005463E2,1.162130127E2
8.163099834E2,5.480163193E1,-1.391680908E2,1.160330811E2
8.163199424E2,5.511367798E1,-1.392094116E2,1.153728638E2
8.163299014E2,5.563573456E1,-1.388666840E2,1.172485962E2
8.163398604E2,5.591191483E1,-1.391879272E2,1.157918701E2
