"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.653157490E2,5.233937753E1,4.876237748E0,5.233723952E0,5.989097819E0,2.675093585E2,4.732333217E0,3.380763132E0
8.663157822E2,5.233937530E1,4.876156728E0,5.233428494E0,5.604881482E0,2.674610208E2,4.731510597E0,3.381914325E0
8.673158088E2,5.233937389E1,4.876079204E0,5.089475596E0,5.269001621E0,2.675182588E2,4.730768200E0,3.382952745E0
8.683158752E2,5.233937163E1,4.876007685E0,5.020639720E0,4.953869198E0,2.674807918E2,4.729755386E0,3.384368629E0
8.693159426E2,5.233936996E1,4.875939759E0,4.930763278E0,4.652165416E0,2.674966451E2,4.728799506E0,3.385704101E0
8.703160070E2,5.233936792E1,4.875878164E0,4.877719230E0,4.248878494E0,2.674537840E2,4.728074512E0,3.386716469E0
8.713160694E2,5.233936556E1,4.875824274E0,4.927752465E0,3.755857854E0,2.673716837E2,4.727143276E0,3.388016157E0
8.723161266E2,5.233936459E1,4.875778116E0,4.940101978E0,3.166636090E0,2.674124197E2,4.726202722E0,3.389328084E0
8.733161813E2,5.233936365E1,4.875744375E0,4.892284970E0,2.446962553E0,2.674021425E2,4.724416767E0,3.391817101E0
8.743162330E2,5.233936297E1,4.875723769E0,5.136633064E0,1.609971780E0,2.673433604E2,4.724203857E0,3.392113640E0
8.753162832E2,5.233936235E1,4.875712058E0,4.774238627E0,9.596479855E-1,2.677597764E2,4.735245896E0,3.376682298E0
8.763163296E2,5.233936407E1,4.875716395E0,4.690307011E0,1.554834077E-1,2.677597798E2,4.740404563E0,3.369436394E0
8.773163735E2,5.233936361E1,4.875714980E0,4.791364211E0,2.356316053E-1,2.677597787E2,4.740144199E0,3.369802666E0
8.783164153E2,5.233936385E1,4.875708236E0,4.537259508E0,5.469460976E-1,2.677597734E2,4.740199218E0,3.369725272E0
8.793164558E2,5.233936600E1,4.875709173E0,4.604912900E0,4.624287928E-1,2.677597742E2,4.740160995E0,3.369779039E0
8.803164935E2,5.233936463E1,4.875711633E0,4.725920409E0,2.372665374E-1,2.677597761E2,4.740659657E0,3.369077478E0
8.813165306E2,5.233935938E1,4.875708079E0,4.684243412E0,1.926694350E-1,2.677597731E2,4.740092989E0,3.369874699E0
8.823165647E2,5.233935075E1,4.875704339E0,4.967703010E0,3.354596163E-1,2.677597699E2,4.739549835E0,3.370638574E0
8.833165975E2,5.233934940E1,4.875694423E0,5.500814972E0,5.027254009E-1,2.677597620E2,4.738843820E0,3.371631101E0
8.843166296E2,5.233933712E1,4.875691496E0,5.634545324E0,6.141655664E-1,2.677597593E2,4.739433135E0,3.370802663E0
8.853166599E2,5.233932773E1,4.875692507E0,6.185122483E0,5.179225768E-1,2.677597598E2,4.739860776E0,3.370201308E0
8.863166890E2,5.233932073E1,4.875690230E0,6.478346422E0,5.275204953E-1,2.677597578E2,4.740469103E0,3.369345592E0
8.873167160E2,5.233931739E1,4.875684694E0,6.566856767E0,4.244352296E-1,2.677597533E2,4.740994496E0,3.368606273E0
8.883167428E2,5.233931668E1,4.875681881E0,6.785631579E0,1.213504323E-1,2.677597510E2,4.741289498E0,3.368191047E0
8.893167675E2,5.233931847E1,4.875679696E0,6.763027020E0,3.907209077E-2,2.677597494E2,4.741417789E0,3.368010449E0
8.903167920E2,5.233931954E1,4.875676478E0,6.829982551E0,6.384494581E-2,2.677597469E2,4.741463994E0,3.367945402E0
8.913168154E2,5.233932052E1,4.875675478E0,6.908806929E0,5.819271419E-2,2.677597461E2,4.741488579E0,3.367910790E0
8.923168373E2,5.233932038E1,4.875674327E0,6.888170113E0,5.170677357E-2,2.677597452E2,4.741531643E0,3.367850162E0
8.933168590E2,5.233932008E1,4.875674014E0,6.890374877E0,4.850558786E-2,2.677597449E2,4.741749484E0,3.367543447E0
8.943168797E2,5.233932132E1,4.875672824E0,6.831511503E0,3.355824982E-2,2.677597440E2,4.741883579E0,3.367354623E0
8.953169006E2,5.233932279E1,4.875671646E0,6.871771973E0,1.761633719E-2,2.677597431E2,4.741954611E0,3.367254594E0
8.963169190E2,5.233932367E1,4.875670477E0,6.991769326E0,1.223848350E-2,2.677597422E2,4.742121337E0,3.367019788E0
8.973169382E2,5.233932406E1,4.875669181E0,7.193025225E0,1.650166940E-2,2.677597412E2,4.742262730E0,3.366820641E0
8.983169553E2,5.233932380E1,4.875667746E0,7.466936875E0,1.217443658E-2,2.677597401E2,4.742465013E0,3.366535702E0
8.993169739E2,5.233932345E1,4.875664680E0,7.859556886E0,2.193845574E-2,2.677597377E2,4.742654885E0,3.366268211E0
